i think the most wonderful parts literally full of "wonder" are the excerpts from his works  	1
the sets especially designed to work with the camera are amazingstylized beautiful and effective  	1
they could be used as exemplars for any set designer  	1
the stories were powerful explorations of the nature of man and of art  	1
after watching this film i wanted to learn more about the works of this artist  	1
i highly recommend this movie for anyone interested in art poetry theater politics or japanese history  	1
here in the wind and the lion we see a wonderful rendering of americas own imperial age  	1
 what makes this story different are the terrific production values  faultless photography composition and editing  the terrific casting  the underappreciated brian keith playing a bully teddy  and vivid history  	1
though the wind and the lion is told largely through the eyes of the son every member of the family can identify with one of the characters whether it be sean connerys noble brigand candace bergens feisty heroine john hustons wily john hay or steve kanalys spiffy radiant ruthless cando lieutenant roosevelts "big stick"  	1
this is high adventure at its best  	1
i think it was robert ryans best film because he portrayed someone like my father and he was a schizophrenic in real lifemy father although he never murdered anyone but was affected more so during the second world war which made him worse  	1
having to humour him just to get by and get through the day was so apt  	1
my mother and brother had to do thiswhen i saw robert ryan portraying this type of man it was a very good imitation of this type of individual and i was impressed  	1
nonlinear narration thus many flashbacks and every part are articulated quite well  	1
the good cinematography also makes her and monica bellucci look very beautiful  	1
a good commentary of todays love and undoubtedly a film worth seeing  	1
for people who are first timers in film making i think they did an excellent job  	1
it was very popular when i was in the cinema a good house and very good reactions and plenty of laughs  	1
its a feelgood film and thats how i felt when i came out of the cinema  	1
it has northern humour and positive about the community it represents  	1
i rather enjoyed it  	1
i liked it  	1
it really created a unique feeling though  	1
vivian schilling did an excellent job with the script  	1
a world better than 95% of the garbage in the theatres today  	1
her role was played well  	1
not too screamy not to masculine but just right  	1
the camera really likes her in this movie  	1
i would have casted her in that role after ready the script  	1
as a european the movie is a nice throwback to my time as a student in the 1980s and the experiences i had living abroad and interacting with other nationalities although the circumstances were slightly different  	1
this movie is excellentangel is beautiful and scamp is adorablehis little yelps when hes scaredand the funniest parts are whenscamp is caught under the curtain and when angel and scamp are singing ive never had this feeling beforei totally recommend this movieits coming out on special edition on june 20the cover has scamp on a garbage can and angel underneath the lid  	1
i just cant explain this movie more than romanticcharminghilariousand adorablethe junkyard scenes are funnyall the junkyard dogs have something specialtoo funny i laughedkids will love itbuy it when it comes outit has new features  	1
an interesting premise and billy drago is always good as a dangerous nutbag side note id love to see drago stephen mchattie and lance hendrikson in a flick together; talk about raging cheekbones  	1
the soundtrack wasnt terrible either  	1
still it was the sets that got a big "10on my "oyveyscale  	1
both do good jobs and are quite amusing  	1
the last 15 minutes of movie are also not bad as well  	1
i like armand assante & my cable companys summary sounded interesting so i watched it twice already and probably will again  	1
i believe the screenwriter did a good job of tying up the loose ends  	1
my 8/10 score is mostly for the plot  	1
i wont say any more  i dont like spoilers so i dont want to be one but i believe this film is worth your time  	1
i was deeply impressed with the character he played  	1
i knew when i saw the film that more great things were to come from this gifted actor  	1
i loved this movie it was a great portrayal of a family who had its share of ups and down but in the end they knew that special love they had for each other  	1
i have seen many movies starring jaclyn smith but my god this was one of her best though it came out 12 years ago  	1
this movie contained an allstar cast and what i loved the most was that it opened my eyes to see other actors who i havent seen before  	1
this movie was kind of long in length but i enjoyed every minute of it  	1
overall i rate this movie a 10 out of a 110 scale  	1
lifetime does not air it enough so if anyone knows what store sells it let me know because this is a musthave  	1
totally different with loads of understatement and black comedy this is a film few get to see but those who do will remember it  	1
this movie creates its own universe and is fascinating in every way  	1
but this movie really got to me  	1
see it  	1
i really hope the team behind this movie makes more movies and that they will continue to do so in their own some kinda weird style  	1
and i forgot the casting here i superb with trond fausa aurvåg being perfect in the role as the bothersome man who doesnt understand where he is what he is doing and why  	1
this movie is a good and humorous comment on life in 2006  	1
i found this move beautiful enjoyable and uplifting  	1
initially the local sites in the film which was filmed here in buffalo intrigued me  	1
later i found myself lost in the power of the film  	1
the entire audience applauded at the conclusion of the film  	1
i left the theater with a lilt in my step joy in my heart and hope for the human race  	1
duris has a wholesome appearance and gives a fine performance  	1
the rest of the cast also play well  	1
cinematography noteworthy including fine views of barcelona and its famed gaudi towers  	1
the cast is good  	1
for that its worth checking out  	1
the cast was great  	1
steve martin delivers a really funny performance of a middleaged upper class uptight white guy  	1
add betty white and jean smart and you have a great cast  everyone played their parts really well  	1
steamboat willie is an amazingly important film to our cinema history  	1
this second appearance of mickey mouse following the silent plane crazy earlier that year is probably his most famous filmmostly because it was so groundbreaking  	1
while you dont yet hear mickey speak there are tons of sound effects and music throughout the filmsomething we take for granted now but which was a huge crowd pleaser in 1928  	1
however after seeing the short again after about 25 years i was amazed at how timeless the film actually is  	1
its just adorable seeing mickey playing "turkey in the strawin a highly imaginative if occasionally cruel way  	1
clever and a real crowdpleaserthis film still ranks among mickeys best films even after 80 wonderful years  	1
the original body and soul 1947 is a masterpiece  	1
john garfield ann revere lilli plmer william conrad canada leeand filmed by one of the greatest cinematographers to ever grace the screenjames wong howe  	1
okay i like to consider myself a fair critic so ill give credit where credits duethe creature effects were actually pretty cool  	1
gotta love those closeups of slimy drooling teeth  	1
the films sole bright spot was jonah hill who will look almost unrecognizable to fans of the recent superbad due to the amount of weight he lost in the interim  	1
being a 90s child i truly enjoyed this show and i can proudly say that i enjoyed it big time and even more than the classical wb cartoons  	1
but "tiny toonskept the 90s vibe and delivered one of the most popular funny and underrated cartoons ever created  	1
the memories are murky but i can only say that i enjoyed every single episode and product related to the show  	1
easily none other cartoon made me laugh in a tender way before getting into dark sitcoms oriented for teenagers  	1
the characters were all funny and had the peculiarity of not having a true lead character  	1
every single character was hilarious and deserved to be called a lead  	1
perabo has a nice energy level and is obviously very comfortable in front of a camera  	1
i believe that pitch black was done well  	1
the characters are interesting and you want to find out more about them the longer the movie goes on and i think people will be surprised by who does and doesnt make it  	1
go watch it  	1
very funny  	1
the characters are interesting and you really care for them  	1
an instant classic with a great soundtrack and a catchy song during the ending credits  	1
dont miss it  	1
this is a masterful piece of filmmaking with many themes simmering and occasionally boiling over in this warts and all study of the poets bohemian selfindulgent wartime years that span the aerial bombardments of london and the outward tranquillity of a welsh coastal retreat  the borderlines between friendship lust and love dedication to art and experience versus practical concerns jealousy rivalry cowardice and egotism versus heroism and selfsacrifice and more  	1
a mature subtle script that suggests and occasionally brings into dramatic focus the underlying tensions is well served by perfect performances apart from the odd inappropriate smiling that keira knightley is prone to though perhaps under direction this time as the other characters themselves often mention it  	1
but above all the exquisite visual composition of each moment with inventive and elegant use of closeup camera angle and lighting including pointillistic faux home movie footage is a wonder and joy to behold  	1
its as continuously beautiful to look at as a bertolucci but the relationships here are more convincing and the narrative more engaging than some of that masters work  	1
i saw this film over christmas and what a great film it was  	1
i thought errol flynn was brilliant as custer and has since become my favourite actor  	1
his acting alongside olivia de havilland was brilliant and the ending was fantastic  	1
i had always known that errol flynn was a brilliant actor as he was my dads favourite actor and i grew up watching his films as a child  	1
but it wasnt until i watched this film that i realised how great he actually was  	1
ill give this film 10 out of 10  	1
lovely little thriller from hitchcock with lots of nice shenanigans surrounding a murdered spy a kidnapped child a nasty church a foreign plot and some random taxidermists  	1
jimmy stewart is as ever a great hero for hitchcock the story rips along to its cool climax at an embassy function but it lacks the brooding menace of hitchcocks black and white lowbudget original  	1
nevertheless yet another wonderful film from the great masters stable  	1
i have to say that this film was excellently produced and tops the ratings as a typical sci fi film  	1
excellently produced by one of scifis best producers scot vandiver   	1
but it is entertaining nonetheless  	1
its a campy sort of film thats a joy to watch  	1
theres barely a boring moment in the film and there are plenty of humorous parts  	1
the cast is always entertaining as usual  	1
overall a delight  	1
this movie does an excellent job of revealing the complexity of the task and the incredible challenges facing south africa  	1
i believe every one should see this movie as i think few people outside of south africa understand its past and what is being attempted in the truth and reconciliation process  	1
nothing short of magnificent photography/cinematography in this film  	1
the acting is fantastic the stories are seamlessly woven together and the dogs are splendid a must rent view or see  	1
dont be afraid of subtitles its worth a little aversion therapy 10/10  	1
excellent performance  	1
there still are good actors around  	1
also great directing and photography  	1
very true to shakespear and a must for all shakespear fans  	1
macbeth jason connery moved me to tears with his final monolog out brief candle outhe gave the sphere of moral decay and dark forces a human face which makes it the more interesting  	1
helen baxendale is a very credible lady macbeth who can be very cheerfull at times and sometimes she just looks like a naughty girl but deadly in her taste for blood and evil  	1
if you love death and decay and shakespears lyrics this is the one  	1
this is a witty and delightful adaptation of the dr seuss book brilliantly animated by upas finest and thoroughly deserving of its academy award  	1
special mention should be made of the superb music score and sound effects which are an integral element in helping to make this such a memorable and enjoyable cartoon  	1
however paul schrader has indeed made a film "aboutmishima that is both superb & complex  	1
also notable is john baileys fine crisp beautifully colored cinematography and the great production design & costumes by eiko ishioka who went on to do the memorable costumes for coppolas dracula for which she received a well deserved oscar  	1
if you do watch it however there are small consolations the actresses playing annes sisters each do a wonderful job with their roles  	1
this is a stunning movie  	1
raw and sublimely moving  	1
it felt like a very gripping intelligent stage play but without the overly theatrical feeling one actually gets from watching people on a stage which plays on everyones terror of a white lie escalating to monstrous consequences  	1
all of the main players are mesmerising  	1
tom wilkinson broke my heart at the end and everyone elses judging by the amount of fumbling for hankies and hands going up to faces among males and females alike  	1
julian fellowes has triumphed again  	1
hes a national treasure  	1
go and see it  	1
this is an excellent film  	1
the aerial scenes were welldone  	1
it was also the right balance of war and love  	1
the film gives meaning to the phrase "never in the history of human conflict has so much been owed by so many to so few  	1
kris kristoffersen is good in this movie and really makes a difference  	1
a good film by a great director  	1
this is definitely one of the better documentaries i have seen looking at family relationships and marriage  	1
this is just a great movie  	1
10 out of 10 stars  	1
punishment park is a brilliant piece of cinema  	1
shot in the southern california desert using his patent faux documentary style watkins creates a film like no other  	1
this is one of peter watkins most accessible films  	1
i advise you to look out for it  	1
you wont regret it  	1
highly recommended a+  	1
stanwyck and morgan are perfectly cast in what is in many ways a modern equivalent of dickens christmas carol in its sensibility  	1
the success of the film depends on the casting of sydney greenstreet as the alexander yardley character  	1
the attractive set used throughout most of the film is an eyepleasing gem  	1
the transfers are very good  	1
very nice and relaxing late night viewing  	1
the movie is full of wonderful dancing hence the title  	1
 some great music and terrific scenery  	1
it handles some tough issues with dignity and grace and of course has shocking spoiler here  	1
 a happy wonderful feel good ending  	1
the point is the journey a journey that touches every member of the family  	1
its one of the movies i need to see whenever it comes on tvnever mind the fact that i already have it memorized  	1
i just saw this film and i recommend it  	1
it has a very good plot it holds your complete attention the acting is superb tom wilkinson was fantastic and emily watson was also very good  	1
a very good film indeed about great and unconditional love  	1
tom wilkinsons character is a man who is not prepared for the ordeal that is about to begin but he takes the matter in hand as the story progresses and this great actor gives a performance that makes you feel the characters anguish and suffering  	1
emily watsons character is very strong and she has only to give a quick glance and you understand everything  	1
despite the pans of reviewers i liked this movie  	1
in fact i liked it better than interview with a vampire and i liked this lestat stuart townsend better than cruises attempt  	1
aailiyah was pretty good as akasha in places compelling her first entrance and mini dance scene  	1
im a big fan of this series mostly due to anne rices style sensitivities and treatments  	1
i guess i liked the details of his dysfunctionhe was believable  	1
but i thought his acting was skilled  	1
meredith m was better than all right  	1
a very charming film with wonderful sentiment and heart  	1
it is rare when a filmmaker takes the time to tell a worthy moral tale with care and love that doesnt fall into the trap of being overly syrupy or over indulgent  	1
nine out of ten for a truly lovely film  	1
this early film from future goremeister lucio fulci is a very good addition to the giallo subgenre  	1
this is one of the best italian thrillers of the early 70s  	1
a standout scene  	1
technically the film is well made with impressive camerawork solid acting and effective music from riz ortolani  particularly good is a recurring unaccompanied female vocal that sounds like its coming from a distant hill  	1
its still wild stuff though and is highly recommended to fans of giallo cinema  	1
the movie was very interesting from beginning to the end  	1
i liked the way dustin hoffmans character was ready to do just about everything to stay with his son  	1
this movie is also revealing  	1
personally i think it shows that people should learn to find a compromise them self without involving other people into issue  	1
ps the only scene in the movie that was cool is when the central character finds her room blown up  	1
its a fresh subtle and rather sublime effect  	1
an italian reviewer called this "a small great filmand thats right  	1
all the actors give a wonderful performance especially jennifer rubin as jamie harris who changes from the nervous starlet in the beginning through the strange events she is part of to the cool star  	1
you learn a lot about the real inside emotions of people in this movie and a lot about the movie business itself  	1
the movie in movie situations in the beginning and through the game that is played with her by the "acting coachare fascinating  	1
also the music by mark snow is possibly the best score ive ever heard  	1
you wont forget this movie  	1
i saw it as a child on tv back in 1973 when it was "the strangerand i loved it  	1
but the duet between the astronaut and his doctor at the beginning of the movie is a perfect exchange if one considers that this movie was made well into the cold war and the astronauts biggest fear is that he has crashed in the ussr  	1
this movie is so awesome  	1
i loved it it was really scary  	1
i love the scream movies and all horror movies and this one ranks way up there  	1
if you want a real scare rent this one  	1
10/10  	1
this is an extraordinary film  	1
as a courtroom drama its compelling as an indictment on the american justice system its frightening  	1
this film highlights the fundamental flaws of the legal process that its not about discovering guilt or innocence but rather is about who presents better in court  	1
the film is well paced understated and one of the best courtroom documentaries ive seen  	1
this mostly routine factbased tv drama gets a boost from the fine performance by cole  	1
predictable but not a bad watch  	1
it was clear that she had the range and ability to pull off this part  	1
she carries the movie well  	1
constantine gives everything the right intensity and seems to have a good understanding of the underlying psychological motivations  	1
it is wonderful and inspiring to watch and i hope that it gets released again on to video or dvd  	1
editing the editing of this film was phenomenal in my opinion  	1
when a song could explain the emotions of the subjects better such as when jay adams unfortunate life was a subject of talk the song old man by neil young was played which evokes many emotions  	1
cinematography the film was shot in an interesting way  	1
of course the footage from the 70s was grainy but that only enhanced the film  	1
this film offers many delights and surprises  	1
when achille and philippa beautifully sing a duet from "don giovannithat perfectly describes their situation in the movie you appreciate the subtle layers of this excellent film  	1
the story unfolds in 18th century jutland and the use of period music played on period instruments is just one more fine touch  	1
you share general loewenhielms exquisite joy in his partaking of the cailles en sarcophage even though you are just watching a movie  but you do wish for just a small sample to savor  	1
but this understated film leaves a lasting impression  	1
the warmth it generates is in contrast to its austere backdrop  	1
you will leave the theater wanting to go out and dance under the stars  	1
the acting as youd expect from this cast is top notch  	1
the characters are fleshed out surprisingly well particularly grimes and blake and all the actors deliver their sharply scripted lines with just the right amount of deadpan tongue in cheek to make the dialogue both hilarious and realistic  	1
angus scrimm also turns in a good performance in a somewhat brief but memorable role as the gently menacing violinplaying anatomist doctor quinn  	1
conclusion  i loved it  	1
its a long time since i was so entertained by a movie  	1
i struggle to find anything bad to say about it  	1
mark my words this is one of those cult films like evil dead 2 or phantasm that people will still be discovering and falling in love with 20 30 40 years down the line  	1
its pretty surprising that this wonderful film was made in 1949 as hollywood generally had its collective heads in the sand concerning black and white issues at that time  	1
the film deserves strong kudos for taking this stand for having exceptional acting from its mostly lesserknown cast and for the superintelligent script that doesnt insult the audience or take the easy way out when it comes to white racism  	1
plus with the movies rather modest budget and fast running time it does an amazing job  	1
juano hernandez an exceptional actor who played supporting roles in many films of the era is a proud black man who is accused of murdering a white man in the south  	1
trumbull on i love lucy  	1
see it with your kids if you have a chanceit will open up some amazing dialog about how far race relations have come in the last 50 years  	1
see both films if you can  	1
it was that year however that reminded us that huston was still at the top of his game as evinced by his faithful adaptation of james joyces acclaimed novella "the dead  	1
feelings thoughtsgabriels discomfort during the danceall these intangibles leap to life and come within the viewers grasp in hustons portrayal  	1
this movie is possibly one of the most creative works of horror ever  	1
it has everything you could want suspense drama comedy confusing subplots native americans brain eating if youre looking for the beall endall of brainsucking movies look no further  	1
with great sound effects and impressive special effects i cant recommend this movie enough  	1
call me a nut but i think this is one of the best movies ever  	1
great character actors telly savalas and peter boyle  	1
i wont spoil it but the ending in pretty amazing  	1
the best scene in the movie is at the end but i wont spoil it  	1
if there was ever an indication of a writer and a directors ability to meld two highly volatile temperaments into a seamless union of creativity then this is it  	1
the result is a powerhouse achievement made more timely now perhaps because of our cultures disturbing fascination with celebrity and its distorted interpretations of fame  	1
a film not easily forgotten  	1
but kevin spacey is an excellent verbal tsunami as buddy ackerman  and totally believable because he is a great actor  	1
the scripting of the subtle comedy is unmatched by any movie in recent years  	1
the characters are interesting even if a bit predictable  	1
highly recommended for all ages although the younger set will probably not appreciate some of the more subtle references they will certainly appreciate one galley scene in particular  	1
great movie  	1
linda cardellini is the only thing good in this film  	1
shes poised and amazing  	1
the fact is this film is a wonderful heartwarming tale about two people chasing their dreams  	1
the best part about "nurse bettyis its unpredictability  	1
director neil labute uses brutal violence to seperate dreams from reality and along with the touching drama and hilarious comedy you can never tell what is going to happen next  	1
there is however some pretty good acting at least for this type of film  	1
i saw this short film on hbo the other day and absolutely loved it  	1
i didnt realize how wonderful the short really is until the last two scenes  	1
excellent short film  	1
hopefully the director james cox can turn the short into a feature length film with the same cast or win us over with a whole new film  	1
not much dialogue not much music the whole film was shot as elaborately and aesthetically like a sculpture  	1
funny clever hip  just like prays previous film hype  	1
it was a long time that i didnt see a so charismatic actor on screen  	1
paolo sorrentino has written a wonderful story about loneliness and tony has built one of the most unforgettable characters seen in movies in recent years  	1
the movie is not completely perfect but titta di girolamo will stay with you for a long time after the vision of the movie  	1
i rate this movie 9/10  	1
i do not know if this was emilio estevezs directorial debut but the pacing the interplay and development of the characters as well as some clever camera work surrounding the character estevez plays all suggest a natural eye  	1
the interplay between martin and emilio contains the same wonderful chemistry we saw in wall street with martin and charlie  	1
kathy bates is wonderful in her characters subtle desperation and escapism; a variation on her character in "at play in the fields of the lord"  	1
for readers who have already seen one of miyazakis films he is still in top form and made another worthwhile experience  	1
it never condescends all the characters have good genuine hearts and believable problems  	1
the two main characters may be two of the most believable children i ever saw put on screen  	1
they are so easy to love but even more easy to identify with  	1
this movie is greatespecially if you enjoy visual arts  	1
the scenery that the two daughters paint and photograph are beautiful  	1
the story is also both funny and poignant at times  	1
people who like european films and "art movieswill like this movie  	1
this is truly an art movieit actually has a lot of art in it  	1
go rent it  	1
however after finally watching this film i realized that not only had i had a closed mind to the brilliance it depicts i also found myself watching it over and over again  	1
its the one movie that never ceases to interest me simply because it keeps me alert as i try to attempt to decipher its meanings  	1
brilliance indeed  	1
but if you liked movies like the matrix and better yet their sequels i think youll appreciate the thought provoking mindblowing experience this film will give you  	1
think of the film being like a dream  	1
simply beautiful  	1
both rickman and stowe play their roles to the hilt in this tale of a childrens book writer who maybe has written a subversive tract  	1
its a gloriously fun fast paced and fairly accurate portrayal of the night of a raver  	1
it presents a idyllic yet serious portrayal of the ups and downs of the characters lives  	1
but it picked up speed and got right to the point  	1
it showed exactly how the government and the scientist argued for humanity and the reasons of the "gadget"  	1
i enjoyed it  	1
i have recommended it to friends  	1
i was particularly pleased with the acting ability of dwight schultz  	1
both actors truly understand and become their particular character delivering a convincing sincere performance  	1
their onscreen chemistry critical to the entire film is genuine  	1
the films dialogue is natural real to life  	1
the writer gorman bechard undoubtedly did his homework because all references are industry and characterage appropriate  	1
the incredible soundtrack truly captures the essence of the film  	1
each track commands sentiment actually contributing to the scenes and characters  	1
definitely worth seeing its the sort of thought provoking film that forces you to question your own threshold of loneliness  	1
hayao miyazakis latest and eighth film for studio ghibili "gake no ue no ponyoponyo on the cliff by the sea is a wonderfully fun and imaginative look at childhood  	1
at a time when it seems that film animation has been dominated by disney/pixars cgi masterpieces it is both refreshing and comforting to know that miyazaki is still relying on traditional handdrawn animation to tell his charming and enchanting stories  	1
enough can not be said of the remarkable animation in this film  	1
the art style has the appearance of crayon/pencil drawings and is wonderfully colorful and fanciful  	1
still it makes up for all of this with a super ending that depicts a great sea vessel being taken out by the mighty frost  	1
just consider the excellent story solid acting and look of the film as added bonuses  	1
then i watched it again two sundays ago march 20th 2005 and i began to really enjoy it and this time i taped the entire thing  	1
it is a very well acted and done tv movie  	1
judith light is one of my favorite actresses and i think she does a superb job in this film  	1
i keep watching it over and over  	1
its a sad movie but very good  	1
if you have not seen this movie i definitely recommend it  	1
she is as lovely as usual this cutie  	1
still its quite interesting and entertaining to follow  	1
; recommend with confidence  	1
this movie is wellbalanced with comedy and drama and i thoroughly enjoyed myself  	1
it was a riot to see hugo weaving play a sexobsessed gay real estate salesman who uses his clients houses for his trysts with the flaming darren tom hollander  	1
 anyway the plot flowed smoothly and the malebonding scenes were a hoot  	1
the opening sequence of this gem is a classic and the cat n mouse games that follow are a delight to watch  	1
fans of the genre will be in heaven  	1
lange had become a great actress  	1
it looked like a wonderful story  	1
good case excellent value	1
great for the jawbone	1
the mic is great	1
if you are razr owneryou must have this	1
and the sound quality is great	1
he was very impressed when going from the original battery to the extended battery	1
very good quality though	1
highly recommend for any one who has a blue tooth phone	1
so far so good	1
works great	1
i bought this to use with my kindle fire and absolutely loved it	1
i have yet to run this new battery below two bars and thats three days without charging	1
great pocket pc / phone combination	1
ive owned this phone for 7 months now and can say that its the best mobile phone ive had	1
this product is ideal for people like me whose ears are very sensitive	1
car charger as well as ac charger are included to make sure you never run out of juicehighy recommended	1
it has kept up very well	1
the case is great and works fine with the 680	1
it has a great camera thats 2mp and the pics are nice and clear with great picture quality	1
nice headset priced right	1
excellent bluetooth headset	1
it has all the features i want	1
this case seems well made	1
good protection and does not make phone too bulky	1
a usable keyboard actually turns a pda into a realworld useful machine instead of just a neat gadget	1
this phone is pretty sturdy and ive never had any large problems with it	1
i love this thing	1
everything about it is fine and reasonable for the price ie	1
i even dropped this phone into a stream and it was submerged for 15 seconds and it still works great	1
i have been very happy with the 510 and have had no complaints from any one regarding my sound quality on their end	1
i really recommend this faceplates since it looks very nice elegant and cool	1
these headphones were a great find  and i think they are perhaps the best purchase ive made in the last several years  seriously	1
it feels more comfortable than most headsets because i wear glasses and that gets in the way sometimes	1
great for ipods too	1
this device is great in several situations1	1
great choice	1
nice docking station for home or work	1
this is a beautiful phone	1
love this product	1
this is a great little item	1
i love this phone  it is very handy and has a lot of features 	1
i wear it everyday and it holds up very well	1
well packaged arrived on time and works as intended	1
the headsets are easy to use and everyone loves them	1
this phone works great	1
product was excellent and works better than the verizon one and boy was it cheaper	1
the phone loads super	1
made very sturdy	1
worked great	1
will order from them again	1
best ive found so far  ive tried 2 other bluetooths and this one has the best quality for both me and the listener as well as ease of using	1
integrated seamlessly with the motorola razr phone	1
definitely a bargain	1
the price was very good and with the free shipping and all it was a good purchase	1
prosgood camera  very nice pictures  also has cool styles like black and white and more	1
i love my 350 headset my jabra350 bluetooth headset is great the reception is very good and the ear piece is a comfortable fit	1
sound quality on both end is excellent i use headset to call my wife and ask my wife to use headset to call me 2	1
this phone is slim and light and the display is beautiful	1
its a little geeky but i think thats its sex on toast and it rocks and oozes sex right down to its battery embedded sleek stylish leather case	1
great product fast shipping	1
absolutely great	1
the keyboard is a nice compromise between a full qwerty and the basic cell phone number keypad	1
it is very comfortable on the ear	1
it has been a winner for us	1
setup couldnt have been simpler	1
ive tried several different earpieces for my cell phone and this jabra one is the first one ive found that fits my ear comfortably	1
iam very pleased with my purchase	1
gets the job done	1
great audio	1
ive only had my bluetooth for a few weeks but i really like it	1
it is so small and you dont even realize that it is there after a while of getting used to it	1
the accompanied software is almost brilliant	1
headset works great & was packaged nicely to avoid any damage	1
i definitly recommend	1
very good stuff for the price	1
my headset works just peachykeen	1
voice recognition is tremendous	1
i got this phone on reccomendation from a relative and im glad i did	1
i had absolutely no problem with this headset linking to my 8530 blackberry curve	1
i know that sounds funny but to me it seemed like sketchy technology that wouldnt work wellwell this one works great	1
this phone is very fast with sending any kind of messages and web browsing is significantly faster than previous phones i have used	1
nice quality build unlike some cheap s*** out there	1
this item is fantastic and works perfectly	1
and i just love the colors	1
w810i is just superb	1
great charger	1
works like a charm; it work the same as the one i got with the phone	1
great value	1
the look of it is very sharp and the screen is nice and clear with great graphics	1
excellent service	1
the igo chargers and tips are really great	1
the file browser offers all the options that one needshandsfree is great	1
superb phone on a great network	1
i connected my wifes bluetoothmotorola hs850 to my phone and it worked like a charm whether the phone was in my pocket or the case	1
the sound quality is good and functionality is awesome	1
incredible	1
great phone	1
any ring toneoverall good phone to buy	1
lately they have been extremely nice and helpful on the phone	1
light weight i hardly notice it is there	1
youll love how thin it is	1
the color is even prettier than i thought it would be and the graphics are incredibly sharp	1
all in all i think it was a good investment	1
the best electronics of the available fm transmitters	1
great headset very impressed  h500	1
the "12mega pixel camera being a part of a phone is reasonably good7	1
ive had this for nearly 2 years and it has worked great for me	1
good transmit audio	1
great price also	1
the range is very decent ive been able to roam around my house with the phone in the living room with no reception/sound quality issues	1
fast service	1
i would highly recommend this	1
i would recommend this	1
im still infatuated with this phone	1
simple lightweight and great fit	1
these are certainly very comfortable and functionality is decent	1
i usually dont like headbands but this one is very lightweight & doesnt mess up my hair	1
great sound and service	1
really pleased with this product so far	1
one of my favorite purchases ever	1
best bluetooth on the market	1
authentic leather with nice shine and comfort i recommend you this case 	1
i was very excited to get this headset because i thought it was really cute	1
worth every penny	1
excellent wallet type phone case	1
nice headphones for the price and they work great	1
it is very comfortable to wear as well which is probably the most important aspect about using a case	1
its fits like a glove and is strong secure and durable	1
o my gosh the best phone i have ever had	1
its very attractive and appears to be of good quality	1
i love all the features and form factor	1
great earpiece	1
excellent hands free tool	1
great for using with your home stereo	1
good product  incredible value	1
only had this a month but its worked flawlessly so far	1
works great	1
battery life is real good	1
its a great item	1
love this headset	1
worked perfectly	1
i gave it 5 stars because of the sound quality	1
reversible plug works great	1
very good phone	1
best of all is the rotating feature very helpful	1
comfort for our whole family	1
good product good seller	1
i love this bluetooth	1
i am very impressed with this headset from plantronics	1
i got it because it was so small and adorable	1
great phone	1
this item is great installed it let it charged up overnite and it has been working good every since with no problems	1
great phone	1
excellent phone	1
the voice recognition thru the handset is excellent	1
this is hands down the best phone ive ever had	1
works great when my cat attacked the phone he scratched the protective strip instead of destroying the screen	1
this one works and was priced right	1
now i know that i made a wise decision	1
someone shouldve invented this sooner	1
good price	1
everything worked on the first trythe device was certainly engineered in a clever way and the construction feels good	1
i received it quickly and it works great	1
has been working great	1
this is a good battery and it got here really fast	1
also its slim enough to fit into my alarm clock docking station without removing the case	1
phone now holds charge like it did when it was new	1
we have gotten a lot of compliments on it	1
this is definitely a must have if your state does not allow cell phone usage while driving	1
i love this device	1
i am also very happy with the price	1
i was able to do voice dialing in the car with no problem	1
good item low price	1
very comfortable	1
the battery is working well as a replacement for the original that came with the phone over 2 years ago	1
the reception is excellent	1
it fits comfortably in either ear the sound is clear and loud and the charge lasts a couple of days	1
very clear quality sound and you dont have to mess with the sound on your ipod since you have the sound buttons on the headset	1
excellent sound quality	1
new battery works great in phone	1
ive dropped my phone more times than i can say even on concrete and my phone is still great knock on wood	1
good audio quality	1
this little device has transformed my organizational capability and made my life a whole lot easier	1
works like a charm works as advertised	1
comfortable nice range good battery life	1
the microphone also works well but according to people i have called it applifies everything	1
nice design and quality	1
it is light easy to use and has very clear reception and transmission	1
it definitely was not as good as my s11	1
awesome device	1
i had ordered a motorola data cable got a very well finished and working product	1
love this phone	1
i was looking for this headset for a long time and now that ive got it i couldnt be happier	1
display is excellent and camera is as good as any from that year	1
battery life is also great	1
protects the phone on all sides	1
clear skype calls long battery life long range	1
great hands free device	1
you can even take self portraits with the outside exterior display very cool	1
after trying many many handsfree gadgets this is the one that finally works well	1
magical help	1
the best phone in market 	1
it worked very well	1
the company shipped my product very promptly and it works well	1
exactly what i wanted	1
this is a great deal	1
excellent product i am very satisfied with the purchase	1
i highly recommend these and encourage people to give them a try	1
better than youd expect	1
great product and price	1
sounds good reasonably priced and effective its that simple 	1
very prompt service	1
excellent product for the price	1
very pleased with this headset	1
i especially love the long battery life	1
works great	1
plantronics bluetooth excelent buy	1
i highly recommend this device to everyone	1
jawbone era is awesome too	1
i have used several phone in two years but this one is the best	1
an awesome new look for fall 2000	1
price is good too	1
im using it with an iriver spinn with case and it fits fine	1
overall i am psyched to have a phone which has all my appointments and contacts in and gets great reception	1
every thing on phone work perfectly she like it	1
its really easy	1
my sanyo has survived dozens of drops on blacktop without ill effect	1
fantastic earphones	1
it finds my cell phone right away when i enter the car	1
i highly recommend this modest priced cellular phone	1
but it does get better reception and clarity than any phone ive had before	1
awsome device works great	1
restored my phone to like new performance	1
